tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
06/12/2023,P037,Fırın,Ev Aletleri,1435.24,13,18658.12,8963
08/02/2024,P024,Bilgisayar,Elektronik,863.33,8,6906.64,5979
24/06/2023,P010,Çanta,Giyim,1055.31,4,4221.24,1684
29/07/2024,P024,Bilgisayar,Elektronik,648.62,13,8432.06,4210
12/08/2023,P032,Mouse,Elektronik,706.98,16,11311.68,2947
12/08/2024,P087,Kulaklık,Elektronik,1078.77,6,6472.62,5419
08/04/2024,P032,Mouse,Elektronik,1416.36,4,5665.44,8499
14/01/2024,P032,Mouse,Elektronik,122.1,13,1587.3,1748
23/10/2024,P082,Defter,Kırtasiye,124.07,15,1861.05,3030
10/08/2024,P011,Kalem,Kırtasiye,1418.15,3,7520.75939059395,9804
17/07/2023,P097,Su Şişesi,Mutfak Ürünleri,1134.39,6,6806.34,5751
13/11/2022,P018,Telefon,Elektronik,496.38,19,9431.22,2957
13/09/2024,P010,Çanta,Giyim,634.61,19,12057.59,3566
06/09/2024,P010,Çanta,Giyim,789.13,17,13415.21,4729
14/07/2023,P097,Su Şişesi,Mutfak Ürünleri,1224.46,9,11020.14,8003
17/11/2023,P018,Telefon,Elektronik,450.67,7,3154.69,7147
12/12/2022,P082,Defter,Kırtasiye,915.07,19,17386.33,9960
17/09/2023,P024,Bilgisayar,Elektronik,1064.84,18,19167.12,7493
17/01/2023,P010,Çanta,Giyim,351.29,8,2810.32,9842
29/07/2023,P032,Mouse,Elektronik,900.03,16,14400.48,1577
01/10/2023,P010,Çanta,Giyim,183.17,17,3113.89,1175
08/10/2023,P097,Su Şişesi,Mutfak Ürünleri,487.04,11,7520.75939059395,3422
24/09/2024,P097,Su Şişesi,Mutfak Ürünleri,850.4,2,1700.8,8227
06/03/2023,P032,Mouse,Elektronik,513.2,5,2566.0,7461
09/05/2023,P082,Defter,Kırtasiye,805.03,1,805.03,2559
21/03/2024,P032,Mouse,Elektronik,570.16,4,2280.64,8158
15/08/2023,P037,Fırın,Ev Aletleri,1184.83,11,13033.13,2589
16/04/2024,P024,Bilgisayar,Elektronik,55.76,13,724.88,6134
26/01/2023,P011,Kalem,Kırtasiye,25.24,17,429.08,5348
02/08/2024,P032,Mouse,Elektronik,1334.28,6,8005.68,4288
24/12/2023,P082,Defter,Kırtasiye,383.21,11,4215.31,3893
15/12/2022,P063,Klima,Elektronik,200.7,4,802.8,4397
10/03/2023,P010,Çanta,Giyim,555.08,6,7520.75939059395,2895
01/10/2024,P097,Su Şişesi,Mutfak Ürünleri,1310.64,9,11795.76,3425
18/02/2024,P087,Kulaklık,Elektronik,954.1,13,12403.3,1652
16/10/2024,P010,Çanta,Giyim,1490.57,7,10433.99,8903
20/01/2024,P018,Telefon,Elektronik,508.14,11,5589.54,3070
23/01/2023,P024,Bilgisayar,Elektronik,414.73,8,3317.84,7782
13/09/2024,P024,Bilgisayar,Elektronik,450.87,12,7520.75939059395,4188
30/06/2024,P087,Kulaklık,Elektronik,465.54,5,7520.75939059395,5841
17/11/2022,P087,Kulaklık,Elektronik,509.73,4,2038.92,5963
29/09/2023,P037,Fırın,Ev Aletleri,751.88,4,3007.52,3404
27/01/2023,P063,Klima,Elektronik,339.36,13,4411.68,3201
03/08/2023,P024,Bilgisayar,Elektronik,1232.4,18,22183.2,3950
05/04/2023,P032,Mouse,Elektronik,1176.23,8,9409.84,3488
27/06/2024,P097,Su Şişesi,Mutfak Ürünleri,505.47,17,8592.99,9044
20/10/2024,P011,Kalem,Kırtasiye,130.45,5,652.25,2031
11/05/2023,P032,Mouse,Elektronik,977.53,12,11730.36,6076
22/09/2023,P024,Bilgisayar,Elektronik,868.23,17,14759.91,3348
29/01/2023,P037,Fırın,Ev Aletleri,1163.32,17,19776.44,8760
27/06/2024,P018,Telefon,Elektronik,871.07,13,11323.91,7062
23/02/2024,P082,Defter,Kırtasiye,256.28,13,7520.75939059395,3354
23/11/2022,P032,Mouse,Elektronik,406.34,5,2031.7,9339
04/10/2023,P063,Klima,Elektronik,774.29,8,6194.32,3475
16/08/2023,P087,Kulaklık,Elektronik,642.92,16,10286.72,7051
30/04/2024,P032,Mouse,Elektronik,314.95,5,1574.75,4724
03/04/2024,P082,Defter,Kırtasiye,370.15,16,5922.4,8311
20/03/2024,P024,Bilgisayar,Elektronik,1351.43,2,2702.86,6443
19/09/2023,P097,Su Şişesi,Mutfak Ürünleri,1030.76,8,8246.08,3056
03/12/2023,P097,Su Şişesi,Mutfak Ürünleri,1290.93,9,11618.37,7830
06/05/2023,P087,Kulaklık,Elektronik,716.59,12,8599.08,3788
24/10/2024,P010,Çanta,Giyim,533.47,10,7520.75939059395,6290
17/08/2024,P018,Telefon,Elektronik,245,9,2205.0,4480
14/01/2023,P024,Bilgisayar,Elektronik,359.74,7,7520.75939059395,5121
15/06/2024,P024,Bilgisayar,Elektronik,983.92,7,6887.44,2826
19/08/2023,P037,Fırın,Ev Aletleri,1325.38,8,10603.04,8978
14/07/2024,P037,Fırın,Ev Aletleri,523.43,1,523.43,1687
19/03/2023,P063,Klima,Elektronik,638.39,6,3830.34,1018
03/10/2023,P037,Fırın,Ev Aletleri,922.77,16,14764.32,8900
24/07/2023,P018,Telefon,Elektronik,920.99,9,8288.91,4729
17/05/2024,P010,Çanta,Giyim,1491.81,12,17901.72,9075
07/12/2022,P097,Su Şişesi,Mutfak Ürünleri,487.06,11,5357.66,3839
31/01/2024,P018,Telefon,Elektronik,183.49,11,2018.39,3592
08/05/2023,P018,Telefon,Elektronik,662.5,3,1987.5,2500
17/01/2024,P018,Telefon,Elektronik,1101.89,8,8815.12,1009
18/09/2023,P063,Klima,Elektronik,202.49,8,1619.92,7530
30/05/2023,P024,Bilgisayar,Elektronik,1457.5,11,16032.5,3346
30/05/2023,P032,Mouse,Elektronik,1398.95,9,12590.55,7891
26/12/2023,P011,Kalem,Kırtasiye,1493.04,4,5972.16,5287
25/07/2023,P063,Klima,Elektronik,616.88,8,4935.04,6431
21/09/2023,P032,Mouse,Elektronik,1264.45,8,10115.6,8830
15/12/2022,P063,Klima,Elektronik,524.78,10,7520.75939059395,7358
21/12/2023,P087,Kulaklık,Elektronik,1233.8,7,8636.6,2015
28/03/2023,P024,Bilgisayar,Elektronik,991.7,15,14875.5,1931
07/11/2022,P087,Kulaklık,Elektronik,1396.58,10,13965.8,8522
06/12/2023,P032,Mouse,Elektronik,103.59,1,103.59,3021
12/01/2024,P010,Çanta,Giyim,1352.76,14,18938.64,7563
21/07/2024,P011,Kalem,Kırtasiye,621.57,18,11188.26,6763
21/08/2023,P024,Bilgisayar,Elektronik,1130.07,15,16951.05,3300
08/11/2023,P082,Defter,Kırtasiye,1492.85,5,7464.25,2449
03/07/2024,P032,Mouse,Elektronik,642.81,18,7520.75939059395,8514
28/11/2023,P097,Su Şişesi,Mutfak Ürünleri,567.62,3,1702.86,2160
11/09/2024,P018,Telefon,Elektronik,159.34,6,956.04,4346
18/03/2024,P063,Klima,Elektronik,684.86,2,1369.72,3011
23/06/2024,P024,Bilgisayar,Elektronik,691.54,2,1383.08,1416
15/06/2024,P087,Kulaklık,Elektronik,1089.66,16,17434.56,4844
21/07/2024,P082,Defter,Kırtasiye,588.54,1,588.54,3927
19/08/2023,P011,Kalem,Kırtasiye,607.29,1,607.29,9682
30/07/2023,P087,Kulaklık,Elektronik,1071.16,2,2142.32,1321
08/10/2024,P037,Fırın,Ev Aletleri,653.69,16,10459.04,5906
14/02/2023,P037,Fırın,Ev Aletleri,1324.39,9,11919.51,5824
04/12/2022,P011,Kalem,Kırtasiye,916.55,14,12831.7,1324
11/02/2023,P063,Klima,Elektronik,80.14,3,240.42,7862
22/12/2023,P011,Kalem,Kırtasiye,267.97,2,535.94,3918
28/10/2024,P024,Bilgisayar,Elektronik,1292.23,14,18091.22,9674
09/07/2023,P087,Kulaklık,Elektronik,1255.73,13,16324.49,7786
13/04/2024,P063,Klima,Elektronik,511.33,16,8181.28,3884
20/08/2023,P018,Telefon,Elektronik,163.14,19,3099.66,8847
09/07/2023,P087,Kulaklık,Elektronik,307.04,6,1842.24,6594
30/03/2023,P011,Kalem,Kırtasiye,419.61,6,2517.66,8865
04/02/2023,P037,Fırın,Ev Aletleri,355.86,6,2135.16,5624
16/08/2024,P011,Kalem,Kırtasiye,306.2,16,4899.2,8426
30/10/2024,P010,Çanta,Giyim,01/09/1983 00:00,15,147.45,5931
27/02/2023,P082,Defter,Kırtasiye,248.25,9,2234.25,3819
12/04/2024,P011,Kalem,Kırtasiye,209.41,5,1047.05,7346
19/05/2024,P010,Çanta,Giyim,1405.13,2,2810.26,1009
24/01/2023,P011,Kalem,Kırtasiye,458.23,11,7520.75939059395,8786
30/10/2024,P010,Çanta,Giyim,898.24,5,4491.2,7862
09/05/2023,P011,Kalem,Kırtasiye,1436.35,18,25854.3,7413
22/07/2023,P037,Fırın,Ev Aletleri,308.21,1,308.21,7589
21/06/2024,P032,Mouse,Elektronik,530.6,16,8489.6,2206
15/05/2023,P097,Su Şişesi,Mutfak Ürünleri,96.95,13,1260.35,4574
19/07/2024,P097,Su Şişesi,Mutfak Ürünleri,663.99,19,12615.81,7189
08/09/2023,P032,Mouse,Elektronik,637.3,3,1911.9,1102
30/07/2024,P087,Kulaklık,Elektronik,650.63,15,9759.45,6481
27/03/2023,P097,Su Şişesi,Mutfak Ürünleri,54.67,3,164.01,4681
28/02/2023,P097,Su Şişesi,Mutfak Ürünleri,256.39,13,3333.07,3604
22/06/2023,P032,Mouse,Elektronik,73.79,10,7520.75939059395,9775
20/12/2022,P032,Mouse,Elektronik,1072.76,10,10727.6,7463
11/10/2024,P087,Kulaklık,Elektronik,1164.71,3,3494.13,2856
14/10/2023,P032,Mouse,Elektronik,1159.71,14,16235.94,7189
29/04/2023,P087,Kulaklık,Elektronik,1429.87,8,11438.96,7594
29/03/2023,P037,Fırın,Ev Aletleri,765.4,17,13011.8,6901
16/01/2024,P087,Kulaklık,Elektronik,1159.87,16,18557.92,6991
06/04/2024,P032,Mouse,Elektronik,937.98,2,1875.96,6036
26/01/2024,P037,Fırın,Ev Aletleri,1326.64,1,1326.64,7738
25/04/2023,P010,Çanta,Giyim,411,6,2466.0,4574
10/07/2024,P032,Mouse,Elektronik,411.81,3,1235.43,5291
13/02/2023,P097,Su Şişesi,Mutfak Ürünleri,1228.34,19,23338.46,1920
03/08/2023,P037,Fırın,Ev Aletleri,1071.48,8,8571.84,5906
09/05/2024,P097,Su Şişesi,Mutfak Ürünleri,923.74,14,12932.36,9447
29/04/2023,P010,Çanta,Giyim,514.67,7,3602.69,5060
01/10/2023,P037,Fırın,Ev Aletleri,208.07,4,832.28,6869
20/08/2023,P082,Defter,Kırtasiye,44.73,10,447.3,1863
01/03/2023,P037,Fırın,Ev Aletleri,1475.86,2,2951.72,4113
03/03/2024,P010,Çanta,Giyim,1213,6,7278.0,3049
18/01/2023,P097,Su Şişesi,Mutfak Ürünleri,1322.54,1,1322.54,4283
23/10/2024,P018,Telefon,Elektronik,786.61,13,10225.93,1120
15/02/2023,P011,Kalem,Kırtasiye,390.66,10,3906.6,1114
20/11/2023,P018,Telefon,Elektronik,274.45,2,548.9,5126
09/08/2023,P087,Kulaklık,Elektronik,972.47,9,8752.23,2909
09/08/2024,P011,Kalem,Kırtasiye,1388.78,1,1388.78,7556
02/11/2023,P010,Çanta,Giyim,254.86,17,4332.62,1109
29/09/2023,P087,Kulaklık,Elektronik,719.09,9,6471.81,7037
26/10/2023,P024,Bilgisayar,Elektronik,1421.23,4,5684.92,1361
15/12/2022,P082,Defter,Kırtasiye,822.9,14,11520.6,8242
24/12/2022,P082,Defter,Kırtasiye,1099.28,14,15389.92,4365
01/07/2023,P024,Bilgisayar,Elektronik,1034.7,3,7520.75939059395,3431
20/10/2023,P097,Su Şişesi,Mutfak Ürünleri,845.65,12,10147.8,4094
19/04/2024,P024,Bilgisayar,Elektronik,22.76,7,7520.75939059395,6415
04/11/2023,P010,Çanta,Giyim,1374.68,13,17870.84,1140
19/02/2023,P032,Mouse,Elektronik,1201,19,22819.0,6772
10/08/2024,P037,Fırın,Ev Aletleri,347.61,18,7520.75939059395,5602
21/12/2023,P037,Fırın,Ev Aletleri,760.04,16,12160.64,5138
29/01/2024,P087,Kulaklık,Elektronik,1093.48,11,12028.28,2459
23/04/2024,P010,Çanta,Giyim,1184.17,3,3552.51,9648
30/09/2024,P082,Defter,Kırtasiye,1178.32,7,8248.24,4040
16/05/2024,P024,Bilgisayar,Elektronik,375.02,4,1500.08,3356
30/05/2023,P010,Çanta,Giyim,192.31,6,1153.86,5371
28/03/2023,P018,Telefon,Elektronik,303.9,2,607.8,6503
06/11/2022,P024,Bilgisayar,Elektronik,444.37,12,7520.75939059395,1731
20/05/2023,P097,Su Şişesi,Mutfak Ürünleri,1132.93,5,7520.75939059395,3224
02/04/2024,P087,Kulaklık,Elektronik,621.98,3,1865.94,8720
22/01/2024,P037,Fırın,Ev Aletleri,1070.54,13,13917.02,2908
29/01/2023,P082,Defter,Kırtasiye,28.66,19,544.54,5747
04/03/2023,P082,Defter,Kırtasiye,113.81,7,7520.75939059395,5581
06/12/2023,P097,Su Şişesi,Mutfak Ürünleri,1379.96,9,12419.64,1945
02/07/2024,P063,Klima,Elektronik,591.75,6,3550.5,7745
03/05/2024,P010,Çanta,Giyim,558.47,16,8935.52,4883
02/12/2022,P011,Kalem,Kırtasiye,1367.17,8,10937.36,3481
13/07/2023,P018,Telefon,Elektronik,322.54,4,1290.16,9808
14/05/2024,P082,Defter,Kırtasiye,70.98,19,1348.62,4051
08/06/2024,P037,Fırın,Ev Aletleri,400.51,7,2803.57,2419
13/12/2022,P082,Defter,Kırtasiye,505.89,9,4553.01,5616
05/05/2023,P018,Telefon,Elektronik,1494.28,11,7520.75939059395,5763
03/07/2024,P032,Mouse,Elektronik,1296.83,2,2593.66,8839
18/04/2024,P037,Fırın,Ev Aletleri,1043.91,6,7520.75939059395,1545
17/06/2024,P011,Kalem,Kırtasiye,1318.21,2,2636.42,2199
11/02/2023,P097,Su Şişesi,Mutfak Ürünleri,798.92,5,3994.6,3618
19/09/2023,P011,Kalem,Kırtasiye,294.09,4,1176.36,4109
25/07/2023,P010,Çanta,Giyim,449.73,15,7520.75939059395,5875
04/03/2024,P032,Mouse,Elektronik,1282.64,8,10261.12,9318
16/02/2024,P011,Kalem,Kırtasiye,1147.95,14,16071.3,7423
03/05/2024,P011,Kalem,Kırtasiye,01/12/1936 00:00,10,123.6,2540
20/07/2023,P097,Su Şişesi,Mutfak Ürünleri,86.17,8,689.36,9257
28/11/2022,P037,Fırın,Ev Aletleri,419.5,19,7970.5,7080
06/11/2022,P010,Çanta,Giyim,73.1,12,7520.75939059395,1013
17/11/2023,P097,Su Şişesi,Mutfak Ürünleri,1139.65,2,2279.3,9074
08/12/2022,P037,Fırın,Ev Aletleri,1439.28,18,25907.04,5527
10/04/2023,P097,Su Şişesi,Mutfak Ürünleri,647.37,8,5178.96,5033
14/04/2024,P032,Mouse,Elektronik,824.58,1,824.58,3523
31/10/2024,P082,Defter,Kırtasiye,1161.53,9,10453.77,4598
16/07/2024,P010,Çanta,Giyim,937.05,10,9370.5,1960
11/05/2023,P024,Bilgisayar,Elektronik,321.09,8,2568.72,8089
02/10/2024,P011,Kalem,Kırtasiye,565.36,13,7349.68,7483
04/01/2024,P087,Kulaklık,Elektronik,1127.86,6,6767.16,5574
07/07/2024,P087,Kulaklık,Elektronik,876.7,10,8767.0,9274
21/06/2023,P087,Kulaklık,Elektronik,601.75,8,4814.0,4772
14/09/2023,P097,Su Şişesi,Mutfak Ürünleri,1021.36,9,9192.24,1974
09/10/2024,P087,Kulaklık,Elektronik,918.46,4,3673.84,3041
08/04/2024,P037,Fırın,Ev Aletleri,1278.87,18,23019.66,3384
06/05/2023,P063,Klima,Elektronik,628.05,18,11304.9,3988
24/02/2023,P032,Mouse,Elektronik,841.11,13,10934.43,5569
25/03/2023,P063,Klima,Elektronik,304.2,14,4258.8,6568
29/11/2022,P097,Su Şişesi,Mutfak Ürünleri,722.39,17,12280.63,3714
03/06/2024,P097,Su Şişesi,Mutfak Ürünleri,45.97,19,873.43,1292
20/04/2023,P097,Su Şişesi,Mutfak Ürünleri,1126.05,7,7520.75939059395,2115
05/01/2023,P032,Mouse,Elektronik,1346.67,5,6733.35,1604
24/03/2024,P018,Telefon,Elektronik,790.89,14,11072.46,6694
25/11/2023,P024,Bilgisayar,Elektronik,653.28,11,7186.08,9515
27/01/2023,P037,Fırın,Ev Aletleri,1466.61,1,1466.61,2947
12/10/2024,P063,Klima,Elektronik,670.62,18,12071.16,2814
25/05/2023,P063,Klima,Elektronik,1033.08,13,13430.04,1526
18/04/2024,P010,Çanta,Giyim,1318.98,14,18465.72,8104
22/07/2023,P037,Fırın,Ev Aletleri,330.07,5,1650.35,1634
22/08/2023,P010,Çanta,Giyim,1410.53,9,12694.77,3294
23/02/2024,P011,Kalem,Kırtasiye,219.4,2,438.8,8756
27/01/2024,P087,Kulaklık,Elektronik,421.71,4,1686.84,6267
07/12/2023,P082,Defter,Kırtasiye,265.33,7,1857.31,3662
01/02/2024,P010,Çanta,Giyim,67.28,13,874.64,7968
23/07/2024,P024,Bilgisayar,Elektronik,652.94,11,7182.34,9060
14/02/2023,P063,Klima,Elektronik,812.21,14,11370.94,3305
08/11/2023,P097,Su Şişesi,Mutfak Ürünleri,832.44,16,13319.04,3988
16/09/2024,P032,Mouse,Elektronik,1165.83,15,7520.75939059395,5871
23/02/2024,P082,Defter,Kırtasiye,971.75,4,3887.0,3828
09/01/2023,P011,Kalem,Kırtasiye,468.55,18,8433.9,7082
15/03/2024,P082,Defter,Kırtasiye,1311.9,10,13119.0,8037
25/10/2023,P063,Klima,Elektronik,180,11,1980.0,7731
14/11/2023,P011,Kalem,Kırtasiye,1237.98,11,13617.78,7799
24/01/2023,P011,Kalem,Kırtasiye,199.35,6,1196.1,6728
21/06/2024,P063,Klima,Elektronik,118.31,5,591.55,6700
13/03/2024,P011,Kalem,Kırtasiye,75.82,7,530.74,6273
04/01/2024,P010,Çanta,Giyim,1213.06,4,4852.24,2163
01/11/2024,P024,Bilgisayar,Elektronik,1418.59,7,9930.13,8172
12/09/2023,P024,Bilgisayar,Elektronik,1189.95,7,8329.65,9700
29/05/2024,P011,Kalem,Kırtasiye,850.9,4,3403.6,4967
17/04/2024,P063,Klima,Elektronik,1282.18,13,16668.34,8067
02/12/2023,P097,Su Şişesi,Mutfak Ürünleri,21.19,2,42.38,6834
10/01/2023,P087,Kulaklık,Elektronik,1492.07,13,19396.91,5087
25/04/2023,P011,Kalem,Kırtasiye,1099.08,10,10990.8,5087
26/07/2023,P082,Defter,Kırtasiye,437.82,7,3064.74,2967
12/06/2024,P011,Kalem,Kırtasiye,591.75,16,9468.0,7109
08/02/2023,P011,Kalem,Kırtasiye,1309.54,7,9166.78,4171
24/09/2024,P037,Fırın,Ev Aletleri,480.46,19,9128.74,5719
30/01/2023,P010,Çanta,Giyim,585.09,19,11116.71,1043
14/12/2023,P011,Kalem,Kırtasiye,574.42,17,9765.14,6254
06/04/2024,P032,Mouse,Elektronik,504.78,13,7520.75939059395,7832
28/03/2023,P082,Defter,Kırtasiye,1416,13,18408.0,8627
20/03/2024,P010,Çanta,Giyim,1447.35,2,2894.7,5821
06/01/2024,P011,Kalem,Kırtasiye,225.21,1,225.21,3777
24/09/2024,P032,Mouse,Elektronik,1291.28,13,16786.64,5392
18/08/2023,P037,Fırın,Ev Aletleri,108.4,8,867.2,5575
16/08/2024,P010,Çanta,Giyim,1478.33,4,5913.32,3568
08/09/2023,P018,Telefon,Elektronik,523.4,18,9421.2,4467
23/10/2024,P010,Çanta,Giyim,835.87,1,835.87,2782
20/12/2023,P082,Defter,Kırtasiye,77.77,14,1088.78,4411
30/03/2023,P082,Defter,Kırtasiye,53.47,13,695.11,4726
14/08/2023,P010,Çanta,Giyim,1188.17,6,7129.02,4921
31/07/2023,P063,Klima,Elektronik,1398.19,2,2796.38,8697
28/06/2023,P032,Mouse,Elektronik,831.33,6,7520.75939059395,3170
01/12/2022,P063,Klima,Elektronik,708.35,8,5666.8,7423
27/05/2024,P037,Fırın,Ev Aletleri,1402.3,18,25241.4,7822
27/07/2023,P011,Kalem,Kırtasiye,385.45,17,6552.65,4307
27/01/2024,P063,Klima,Elektronik,1067.59,14,7520.75939059395,7766
21/05/2024,P087,Kulaklık,Elektronik,1162.36,7,7520.75939059395,8128
16/08/2024,P082,Defter,Kırtasiye,114.67,2,229.34,8605
04/10/2024,P032,Mouse,Elektronik,791,11,8701.0,6984
03/04/2023,P037,Fırın,Ev Aletleri,503.09,15,7520.75939059395,7714
19/08/2023,P024,Bilgisayar,Elektronik,790.67,15,11860.05,1761
19/06/2024,P011,Kalem,Kırtasiye,1246.36,19,23680.84,9851
13/08/2024,P082,Defter,Kırtasiye,731.2,5,3656.0,5297
20/08/2024,P010,Çanta,Giyim,640,17,10880.0,5139
04/03/2023,P018,Telefon,Elektronik,1166.77,16,18668.32,9941
30/12/2023,P063,Klima,Elektronik,01/07/2016 00:00,19,136.04,9573
24/03/2023,P063,Klima,Elektronik,750.63,1,750.63,9532
17/04/2023,P082,Defter,Kırtasiye,406.87,13,5289.31,5419
09/10/2024,P011,Kalem,Kırtasiye,875.51,18,15759.18,4298
11/03/2023,P097,Su Şişesi,Mutfak Ürünleri,359.47,15,5392.05,5901
28/12/2022,P011,Kalem,Kırtasiye,126.22,4,504.88,7465
01/04/2024,P037,Fırın,Ev Aletleri,350.18,9,3151.62,2177
25/01/2023,P063,Klima,Elektronik,827.82,8,6622.56,6298
02/06/2024,P082,Defter,Kırtasiye,1188.23,14,16635.22,9590
30/10/2023,P018,Telefon,Elektronik,812.04,6,4872.24,3217
25/03/2023,P097,Su Şişesi,Mutfak Ürünleri,813.31,5,4066.55,8832
06/06/2024,P087,Kulaklık,Elektronik,221.32,14,3098.48,6513
30/11/2023,P010,Çanta,Giyim,1451.23,18,26122.14,7983
02/04/2023,P097,Su Şişesi,Mutfak Ürünleri,1099.4,3,7520.75939059395,5760
05/06/2024,P032,Mouse,Elektronik,194.24,2,388.48,3302
20/07/2024,P082,Defter,Kırtasiye,838.2,4,3352.8,4546
14/07/2023,P011,Kalem,Kırtasiye,1118.26,19,21246.94,5029
15/03/2024,P032,Mouse,Elektronik,976.4,18,17575.2,6448
22/12/2022,P018,Telefon,Elektronik,166.44,1,166.44,3759
14/01/2023,P010,Çanta,Giyim,106.75,15,1601.25,2034
10/02/2024,P097,Su Şişesi,Mutfak Ürünleri,1168.3,5,5841.5,2329
21/10/2024,P082,Defter,Kırtasiye,28.26,8,226.08,4562
29/12/2022,P037,Fırın,Ev Aletleri,732.61,11,8058.71,3847
11/04/2023,P097,Su Şişesi,Mutfak Ürünleri,1103.43,8,8827.44,5477
17/09/2024,P082,Defter,Kırtasiye,638.83,17,10860.11,9865
26/11/2023,P024,Bilgisayar,Elektronik,576.04,12,6912.48,3152
24/12/2023,P018,Telefon,Elektronik,659.56,12,7520.75939059395,8821
22/12/2022,P063,Klima,Elektronik,1342.41,10,13424.1,1389
05/09/2023,P010,Çanta,Giyim,995.86,9,8962.74,3888
30/09/2024,P097,Su Şişesi,Mutfak Ürünleri,418.58,5,2092.9,3037
01/11/2024,P024,Bilgisayar,Elektronik,1116.61,1,1116.61,7380
05/10/2023,P063,Klima,Elektronik,1490.44,19,28318.36,3023
27/09/2023,P097,Su Şişesi,Mutfak Ürünleri,690.89,4,2763.56,5876
30/07/2024,P010,Çanta,Giyim,162.69,18,2928.42,3918
19/04/2024,P087,Kulaklık,Elektronik,734.37,18,13218.66,6282
25/12/2022,P018,Telefon,Elektronik,1403.3,17,23856.1,1731
17/10/2024,P011,Kalem,Kırtasiye,71.34,5,7520.75939059395,5129
03/07/2024,P097,Su Şişesi,Mutfak Ürünleri,566.01,6,3396.06,3587
05/06/2023,P018,Telefon,Elektronik,515.24,16,8243.84,4755
17/09/2023,P032,Mouse,Elektronik,1304.79,19,24791.01,4498
29/10/2024,P037,Fırın,Ev Aletleri,775.98,16,12415.68,2561
19/05/2024,P010,Çanta,Giyim,171.64,12,2059.68,1579
10/10/2024,P018,Telefon,Elektronik,1104.31,11,12147.41,2476
05/12/2023,P010,Çanta,Giyim,842.75,19,16012.25,3891
24/01/2023,P010,Çanta,Giyim,159.31,15,2389.65,1437
28/10/2024,P032,Mouse,Elektronik,670.74,2,1341.48,4393
25/10/2023,P032,Mouse,Elektronik,930.81,1,930.81,3945
26/04/2024,P010,Çanta,Giyim,102.53,14,1435.42,3524
26/05/2023,P010,Çanta,Giyim,120.4,1,120.4,8076
11/01/2024,P087,Kulaklık,Elektronik,259.12,4,1036.48,8439
25/07/2024,P082,Defter,Kırtasiye,1241.33,16,19861.28,3317
25/03/2023,P011,Kalem,Kırtasiye,1065.44,11,11719.84,2540
11/08/2024,P063,Klima,Elektronik,621.52,16,9944.32,2393
29/04/2024,P097,Su Şişesi,Mutfak Ürünleri,940.54,14,13167.56,4440
19/12/2023,P018,Telefon,Elektronik,376.16,6,2256.96,3169
13/11/2023,P010,Çanta,Giyim,872.87,18,15711.66,9179
18/02/2023,P032,Mouse,Elektronik,145.85,17,2479.45,3299
04/07/2024,P010,Çanta,Giyim,1345.24,15,20178.6,4066
31/10/2023,P097,Su Şişesi,Mutfak Ürünleri,518.99,1,518.99,9590
29/11/2022,P032,Mouse,Elektronik,51.65,9,464.85,9259
12/09/2023,P010,Çanta,Giyim,1303.02,1,1303.02,1243
08/02/2023,P011,Kalem,Kırtasiye,1083.29,14,15166.06,9146
27/10/2024,P011,Kalem,Kırtasiye,1240.99,9,11168.91,7610
15/12/2022,P037,Fırın,Ev Aletleri,244.88,6,1469.28,4238
11/04/2023,P011,Kalem,Kırtasiye,848.86,14,11884.04,3007
21/12/2023,P018,Telefon,Elektronik,1009.05,4,4036.2,8852
08/05/2024,P082,Defter,Kırtasiye,435.71,15,6535.65,5888
04/02/2024,P032,Mouse,Elektronik,1035.58,5,5177.9,8206
08/06/2024,P011,Kalem,Kırtasiye,1052.22,2,2104.44,1502
22/02/2024,P018,Telefon,Elektronik,351.63,17,5977.71,9030
11/04/2024,P011,Kalem,Kırtasiye,20/05/2024 00:00,16,320.8,5163
06/08/2024,P037,Fırın,Ev Aletleri,1011.26,8,8090.08,3601
22/04/2024,P063,Klima,Elektronik,901.32,11,9914.52,5602
03/09/2024,P037,Fırın,Ev Aletleri,1250.01,12,15000.12,4556
07/01/2024,P087,Kulaklık,Elektronik,750.72,8,6005.76,7021
20/11/2022,P011,Kalem,Kırtasiye,391.05,5,1955.25,6358
02/10/2024,P087,Kulaklık,Elektronik,628.58,1,628.58,5427
13/04/2024,P087,Kulaklık,Elektronik,1309.34,8,10474.72,7886
24/07/2024,P037,Fırın,Ev Aletleri,604.8,4,2419.2,5809
01/06/2023,P010,Çanta,Giyim,251.13,9,2260.17,1604
18/02/2024,P063,Klima,Elektronik,581.24,15,8718.6,6912
28/01/2023,P010,Çanta,Giyim,898.67,17,15277.39,1749
11/08/2024,P018,Telefon,Elektronik,259.35,6,1556.1,7539
30/10/2023,P010,Çanta,Giyim,438.51,14,7520.75939059395,4642
26/12/2022,P018,Telefon,Elektronik,949.69,17,16144.73,3536
31/12/2023,P011,Kalem,Kırtasiye,892,2,1784.0,9638
24/04/2023,P011,Kalem,Kırtasiye,806.5,10,8065.0,3998
04/08/2023,P010,Çanta,Giyim,423.32,12,5079.84,2069
03/04/2024,P037,Fırın,Ev Aletleri,1184.01,4,4736.04,5873
28/03/2024,P018,Telefon,Elektronik,894.21,1,894.21,5265
